driverStandingsId,driverId,points,position,wins
46216,554,3.0,10,0
46215,625,0.0,44,0
46214,647,0.0,42,0
46213,623,0.0,46,0
46212,475,7.0,5,0
46211,608,6.0,6,0
46210,427,11.33,2,1
46209,646,0.0,41,0
46208,645,0.0,40,0
46207,644,0.0,27,0
46206,577,0.0,26,0
46205,501,0.0,23,0
46204,643,3.0,13,0
46203,478,1.0,19,0
46202,642,10.33,3,0
46201,498,2.0,14,0
46200,579,19.0,1,2
46337,661,0.0,52,0
46336,547,0.0,48,0
46335,624,0.0,32,0
46334,660,0.0,37,0
46333,632,3.0,13,0
46332,592,0.0,72,0
46331,615,0.0,71,0
46330,659,0.0,70,0
46329,596,0.0,69,0
46328,533,0.0,68,0
46327,449,0.0,67,0
46326,558,0.0,66,0
46325,658,0.0,65,0
46324,657,1.0,23,0
46323,525,0.0,64,0
46322,561,0.0,63,0
46321,532,0.0,61,0
46320,593,0.0,60,0
46319,631,0.0,57,0
46318,611,0.0,56,0
46317,523,0.0,55,0
46316,656,0.0,53,0
46315,655,0.0,51,0
46314,528,0.0,50,0
46313,509,0.0,41,0
46312,513,0.0,40,0
46311,563,0.0,39,0
46310,518,0.0,38,0
46309,559,0.0,36,0
46308,556,0.0,35,0
46307,597,0.0,33,0
46306,538,0.0,30,0
46305,612,0.0,26,0
46304,654,1.0,21,0
46303,512,3.0,14,0
46302,653,4.0,9,0
46301,529,3.0,10,0
46300,628,8.0,5,1
46299,652,0.0,62,0
46298,651,0.0,59,0
46297,627,0.0,34,0
46296,578,0.0,29,0
46295,609,0.0,54,0
46294,626,0.0,46,0
46293,607,2.0,16,0
46292,641,0.0,31,0
46291,650,0.0,27,0
46290,589,0.0,25,0
46289,496,0.0,42,0
46288,649,0.0,58,0
46287,633,2.0,17,0
46286,648,1.0,19,0
46285,554,3.0,12,0
46284,625,0.0,47,0
46283,647,0.0,45,0
46282,623,0.0,49,0
46281,475,13.0,2,0
46280,608,8.0,6,0
46279,427,11.33,3,1
46278,646,0.0,44,0
46277,645,0.0,43,0
46276,644,0.0,28,0
46275,577,4.0,8,0
46274,501,0.0,24,0
46273,643,7.0,7,0
46272,478,1.0,20,0
46271,642,10.33,4,0
46270,498,2.0,15,0
46269,579,27.0,1,3
46421,519,1.0,23,0
46420,555,3.0,12,0
46419,620,1.33,20,0
46418,486,0.0,73,0
46417,665,0.0,67,0
46416,666,0.0,64,0
46415,456,0.0,59,0
46414,581,0.0,54,0
46413,664,0.0,51,0
46412,356,0.0,49,0
46411,663,0.0,38,0
46410,662,0.0,32,0
46409,661,0.0,57,0
46408,547,0.0,53,0
46407,624,0.0,33,0
46406,660,0.0,40,0
46405,632,3.0,15,0
46404,592,0.0,81,0
46403,615,0.0,80,0
46402,659,0.0,79,0
46401,596,0.0,78,0
46400,533,0.0,77,0
46399,449,0.0,76,0
46398,558,0.0,75,0
46397,658,0.0,74,0
46396,657,1.0,24,0
46395,525,0.0,72,0
46394,561,0.0,71,0
46393,532,0.0,69,0
46392,593,0.0,68,0
46391,631,0.0,65,0
46390,611,0.0,63,0
46389,523,0.0,62,0
46388,656,0.0,61,0
46387,655,0.0,58,0
46386,528,0.0,56,0
46385,509,0.0,44,0
46384,513,0.0,43,0
46383,563,0.0,42,0
46382,518,0.0,41,0
46381,559,0.0,39,0
46380,556,0.0,37,0
46379,597,0.0,35,0
46378,538,0.0,31,0
46377,612,0.0,28,0
46376,654,1.0,22,0
46375,512,3.0,16,0
46374,653,4.0,10,0
46373,529,3.0,11,0
46372,628,8.0,5,1
46371,652,0.0,70,0
46370,651,0.0,34,0
46369,627,0.0,36,0
46368,578,0.0,26,0
46367,609,0.0,60,0
46366,626,0.0,50,0
46365,607,2.0,18,0
46364,641,3.0,14,0
46363,650,0.0,29,0
46362,589,0.0,27,0
46361,496,0.0,45,0
46360,649,0.0,66,0
46359,633,2.0,19,0
46358,648,5.0,9,0
46357,554,3.0,13,0
46356,625,0.0,52,0
46355,647,0.0,48,0
46354,623,0.0,55,0
46353,475,22.0,2,1
46352,608,8.0,6,0
46351,427,11.33,3,1
46350,646,0.0,47,0
46349,645,0.0,46,0
46348,644,0.0,30,0
46347,577,6.0,8,0
46346,501,0.0,25,0
46345,643,7.0,7,0
46344,478,1.0,21,0
46343,642,10.33,4,0
46342,498,2.0,17,0
46341,579,33.0,1,3
46503,586,0.0,74,0
46502,668,0.0,65,0
46501,667,0.0,40,0
46500,620,1.33,21,0
46499,486,0.0,76,0
46498,665,0.0,69,0
46497,666,0.0,66,0
46496,456,0.0,60,0
46495,581,0.0,55,0
46494,664,0.0,53,0
46493,356,0.0,50,0
46492,663,0.0,38,0
46491,662,0.0,33,0
46490,661,0.0,58,0
46489,547,0.0,51,0
46488,624,0.0,34,0
46487,660,0.0,42,0
46486,632,3.0,15,0
46485,592,0.0,84,0
46484,615,0.0,83,0
46483,659,0.0,82,0
46482,596,0.0,81,0
46481,533,0.0,80,0
46480,449,0.0,79,0
46479,558,0.0,78,0
46478,658,0.0,77,0
46477,657,1.0,25,0
46476,525,0.0,75,0
46475,561,0.0,73,0
46474,532,0.0,71,0
46473,593,0.0,70,0
46472,631,0.0,67,0
46471,611,0.0,64,0
46470,523,0.0,63,0
46469,656,0.0,62,0
46468,655,0.0,59,0
46467,528,0.0,57,0
46466,509,0.0,46,0
46465,513,0.0,45,0
46464,563,0.0,44,0
46463,518,0.0,43,0
46462,559,0.0,41,0
46461,556,0.0,39,0
46460,597,0.0,36,0
46459,538,0.0,32,0
46458,612,0.0,29,0
46457,654,1.0,23,0
46456,512,3.0,16,0
46455,653,4.0,12,0
46454,529,3.0,13,0
46453,628,8.0,7,1
46452,652,0.0,72,0
46451,651,0.0,35,0
46450,627,0.0,37,0
46449,578,0.0,27,0
46448,609,0.0,61,0
46447,626,0.0,52,0
46446,607,2.0,18,0
46445,641,9.0,6,0
46444,650,0.0,30,0
46443,589,0.0,28,0
46442,496,2.0,19,0
46441,649,0.0,68,0
46440,633,2.0,20,0
46439,648,5.0,11,0
46438,554,6.0,9,0
46437,625,0.0,54,0
46436,647,0.0,49,0
46435,623,0.0,56,0
46434,475,23.0,2,1
46433,608,12.0,3,0
46432,427,11.33,4,1
46431,646,0.0,48,0
46430,645,0.0,47,0
46429,644,0.0,31,0
46428,577,6.0,10,0
46427,501,0.0,26,0
46426,643,7.0,8,0
46425,478,1.0,22,0
46424,642,10.33,5,0
46423,498,2.0,17,0
46422,579,40.0,1,4
51478,496,0.0,16,0
51477,577,0.0,15,0
51476,627,0.0,14,0
51475,672,0.0,13,0
51474,671,0.0,12,0
51473,643,0.0,11,0
51472,670,0.0,10,0
51471,620,0.0,9,0
51470,640,0.0,8,0
51469,669,0.0,7,0
51468,501,0.0,6,0
51467,625,2.0,5,0
51466,427,3.0,4,0
51465,498,5.0,3,0
51536,805,0.0,55,0
51535,559,0.0,54,0
51534,513,0.0,50,0
51533,730,0.0,38,0
51532,702,0.0,36,0
51531,799,0.0,33,0
51530,613,0.0,31,0
51529,654,0.0,27,0
51528,653,0.0,22,0
51527,519,0.0,58,0
51526,593,0.0,25,0
51525,678,0.0,57,0
51524,677,0.0,56,0
51523,529,0.0,32,0
51522,509,0.0,48,0
51521,556,0.0,52,0
51520,659,0.0,16,0
51519,612,0.0,24,0
51518,512,0.0,53,0
51517,520,0.0,40,0
51516,449,0.0,51,0
51515,597,0.0,49,0
51514,611,0.0,23,0
51513,676,0.0,39,0
51512,596,0.0,37,0
51511,592,0.0,35,0
51510,679,0.0,34,0
51509,518,1.5,10,0
51508,628,0.0,30,0
51507,675,0.0,29,0
51506,521,0.0,28,0
51505,656,0.0,26,0
51504,655,0.0,21,0
51503,674,0.0,19,0
51502,555,0.0,18,0
51500,615,0.0,12,0
51499,673,2.0,9,0
51498,526,1.5,11,0
51496,525,6.0,3,0
51495,657,8.0,2,1
51494,496,0.0,47,0
51493,577,0.0,46,0
51492,627,0.0,45,0
51491,672,0.0,44,0
51490,671,0.0,43,0
51489,643,0.0,42,0
51488,670,0.0,41,0
51487,620,0.0,20,0
51486,640,0.0,17,0
51485,669,0.0,14,0
51601,578,1.5,13,0
51600,805,0.0,62,0
51599,559,0.0,61,0
51598,513,0.0,57,0
51597,730,0.0,42,0
51596,702,0.0,40,0
51595,799,0.0,37,0
51594,613,0.0,35,0
51593,654,0.0,31,0
51592,653,0.0,26,0
51591,680,0.0,49,0
51590,554,0.0,46,0
51589,632,0.0,45,0
51588,644,0.0,19,0
51587,429,2.0,11,0
51586,475,4.0,8,0
51585,519,0.0,65,0
51584,593,0.0,29,0
51583,678,0.0,64,0
51582,677,0.0,63,0
51581,529,0.0,36,0
51580,509,0.0,55,0
51579,556,0.0,59,0
51578,659,0.0,20,0
51577,612,0.0,28,0
51576,512,0.0,60,0
51575,520,0.0,44,0
51574,449,0.0,58,0
51573,597,0.0,56,0
51572,611,0.0,27,0
51570,596,0.0,41,0
51569,592,0.0,39,0
51568,679,0.0,38,0
51567,518,1.5,12,0
51566,628,0.0,34,0
51565,675,0.0,33,0
51564,521,0.0,32,0
51563,656,0.0,30,0
51562,655,0.0,25,0
51561,674,0.0,23,0
51560,555,0.0,22,0
51558,615,0.0,16,0
51557,673,2.0,10,0
51556,526,1.5,14,0
51555,658,5.0,7,0
51554,525,6.0,6,0
51553,657,8.0,3,1
51552,496,0.0,54,0
51551,577,0.0,53,0
51550,627,0.0,52,0
51549,672,0.0,51,0
51676,805,0.0,72,0
51675,559,0.0,71,0
51674,513,0.0,67,0
51673,730,0.0,47,0
51672,702,0.0,45,0
51671,799,0.0,42,0
51670,613,0.0,40,0
51669,654,0.0,36,0
51668,653,0.0,31,0
51667,647,0.0,65,0
51666,650,0.0,64,0
51665,578,1.5,17,0
51664,681,0.0,61,0
51663,651,0.0,59,0
51662,456,0.0,58,0
51661,478,1.0,19,0
51660,663,0.0,54,0
51659,633,2.0,15,0
51658,626,4.0,9,0
51657,648,6.0,7,0
51656,680,0.0,55,0
51655,554,0.0,20,0
51654,632,0.0,50,0
51653,644,0.0,23,0
51652,429,2.0,14,0
51651,475,4.0,10,0
51650,519,0.0,75,0
51649,593,0.0,34,0
51648,678,0.0,74,0
51647,677,0.0,73,0
51646,529,0.0,41,0
51645,509,0.0,63,0
51644,556,0.0,69,0
51643,659,0.0,25,0
51642,612,0.0,33,0
51641,512,0.0,70,0
51640,520,0.0,49,0
51639,449,0.0,68,0
51638,597,0.0,66,0
51637,611,0.0,32,0
51636,676,0.0,48,0
51635,596,0.0,46,0
51634,592,0.0,44,0
51633,679,0.0,43,0
51632,518,1.5,16,0
51631,628,0.0,39,0
51630,675,0.0,38,0
51629,521,0.0,37,0
51628,656,0.0,35,0
51627,655,0.0,30,0
51626,674,0.0,28,0
51625,555,0.0,27,0
51624,528,0.0,24,0
51623,615,0.0,22,0
51622,673,2.0,13,0
51766,541,0.0,70,0
51765,805,0.0,85,0
51764,559,0.0,82,0
51763,513,0.0,74,0
51762,730,0.0,55,0
51761,702,0.0,53,0
51760,799,0.0,50,0
51759,613,0.0,47,0
51758,654,0.0,41,0
51757,653,0.0,35,0
51756,690,0.0,89,0
51755,689,0.0,87,0
51754,688,0.0,84,0
51753,687,0.0,83,0
51752,581,0.0,81,0
51751,645,0.0,80,0
51750,686,0.0,77,0
51749,685,0.0,75,0
51748,684,0.0,66,0
51747,547,0.0,49,0
51746,683,0.0,46,0
51745,665,0.0,44,0
51744,682,0.0,39,0
51743,619,0.0,33,0
51742,647,0.0,72,0
51741,650,0.0,71,0
51740,578,7.64,5,0
51739,681,0.0,67,0
51737,456,0.0,62,0
51736,478,1.0,20,0
51735,663,0.0,27,0
51734,633,2.0,15,0
51733,626,4.0,12,0
51732,648,6.0,6,0
51731,680,0.0,60,0
51730,554,0.0,22,0
51729,632,0.0,58,0
51728,644,0.0,25,0
51727,429,2.0,14,0
51726,475,4.0,11,0
51725,519,0.0,90,0
51724,593,0.0,38,0
51723,678,0.0,88,0
51722,677,0.0,86,0
51721,529,0.0,48,0
51720,509,0.0,69,0
51719,556,0.0,78,0
51718,659,0.0,28,0
51717,612,0.0,37,0
51716,512,0.0,79,0
51715,520,0.0,57,0
51714,449,0.0,76,0
51713,597,0.0,73,0
51712,611,0.0,36,0
51711,676,0.0,56,0
51710,596,0.0,54,0
51709,592,0.0,52,0
51708,679,0.0,51,0
51707,518,1.5,18,0
51706,628,0.0,45,0
51705,675,0.0,43,0
51704,521,0.0,42,0
51703,656,0.0,40,0
51701,674,0.0,31,0
51699,528,0.0,26,0
51698,615,0.0,24,0
51696,526,1.5,19,0
51694,525,6.0,8,0
51693,657,8.0,4,1
51692,496,0.0,68,0
51691,577,0.0,65,0
51690,627,0.0,59,0
51689,672,0.0,63,0
51688,671,0.0,61,0
51686,670,4.14,10,0
51685,620,0.0,32,0
51684,640,0.0,29,0
51682,501,0.0,21,0
51681,625,2.0,16,0
51680,427,11.0,3,0
51679,498,14.64,2,1
51678,642,6.0,7,0
51677,579,28.14,1,3
51859,541,0.0,74,0
51858,805,0.0,88,0
51857,559,0.0,85,0
51856,513,0.0,78,0
51855,730,0.0,57,0
51854,702,0.0,55,0
51853,799,0.0,52,0
51852,613,0.0,49,0
51851,654,0.0,43,0
51850,653,0.0,37,0
51849,692,0.0,64,0
51848,691,0.0,61,0
51847,641,0.0,26,0
51846,690,0.0,92,0
51845,689,0.0,90,0
51844,688,0.0,87,0
51843,687,0.0,86,0
51842,581,0.0,84,0
51841,645,0.0,62,0
51840,686,0.0,81,0
51839,685,0.0,79,0
51838,684,0.0,70,0
51837,547,0.0,51,0
51836,683,0.0,48,0
51835,665,0.0,46,0
51834,682,0.0,41,0
51833,619,0.0,35,0
51832,647,0.0,76,0
51831,650,0.0,75,0
51830,578,10.64,4,0
51829,681,0.0,71,0
51828,651,0.0,68,0
51827,456,0.0,66,0
51826,478,1.0,21,0
51825,663,0.0,29,0
51824,633,2.0,16,0
51823,626,4.0,11,0
51822,648,10.0,5,0
51821,680,0.0,63,0
51820,554,0.0,23,0
51819,632,0.0,60,0
51818,644,2.0,14,0
51817,429,2.0,15,0
51816,475,4.0,12,0
51815,519,0.0,93,0
51814,593,0.0,40,0
51813,678,0.0,91,0
51812,677,0.0,89,0
51811,529,0.0,50,0
51810,509,0.0,73,0
51809,556,0.0,82,0
51808,659,0.0,30,0
51807,612,0.0,39,0
51806,512,0.0,83,0
51805,520,0.0,59,0
51804,449,0.0,80,0
51803,597,0.0,77,0
51802,611,0.0,38,0
51801,676,0.0,58,0
51800,596,0.0,56,0
51799,592,0.0,54,0
51798,679,0.0,53,0
51797,518,1.5,19,0
51796,628,0.0,47,0
51795,675,0.0,45,0
51794,521,0.0,44,0
51793,656,0.0,42,0
51791,674,0.0,33,0
51790,555,0.0,32,0
51789,528,0.0,27,0
51787,673,2.0,18,0
51786,526,1.5,20,0
51785,658,5.0,9,0
51784,525,6.0,8,0
51783,657,8.0,6,1
51782,496,0.0,72,0
51781,577,0.0,69,0
51780,627,0.0,28,0
51779,672,0.0,67,0
51778,671,0.0,65,0
51776,670,4.14,10,0
51775,620,0.0,34,0
51773,669,3.0,13,0
51772,501,0.0,22,0
51771,625,2.0,17,0
51769,498,17.64,2,1
52511,341,4.0,3,0
52509,345,9.0,1,1
51953,541,0.0,75,0
51952,805,0.0,89,0
51951,559,0.0,86,0
51950,513,0.0,79,0
51949,730,0.0,58,0
51948,702,0.0,56,0
51947,799,0.0,53,0
51946,613,0.0,50,0
51945,654,0.0,44,0
51944,653,0.0,38,0
51943,693,0.0,66,0
51942,692,0.0,64,0
51941,691,0.0,62,0
51940,641,0.0,27,0
51939,690,0.0,93,0
51938,689,0.0,91,0
51937,688,0.0,88,0
51936,687,0.0,87,0
51935,581,0.0,85,0
51934,645,0.0,63,0
51933,686,0.0,82,0
51932,685,0.0,80,0
51931,684,0.0,71,0
51930,547,0.0,52,0
51929,683,0.0,49,0
51928,665,0.0,47,0
51927,682,0.0,42,0
51926,619,0.0,36,0
51925,647,0.0,77,0
51924,650,0.0,76,0
51923,578,10.64,4,0
51922,681,0.0,72,0
51921,651,0.0,69,0
51920,456,0.0,67,0
51919,478,5.0,9,0
51918,663,0.0,24,0
51917,633,2.0,18,0
51916,626,4.0,12,0
51915,648,10.0,5,0
51914,680,0.0,31,0
51913,554,0.0,25,0
51912,632,0.0,61,0
51911,644,4.0,14,0
51910,429,2.0,17,0
51909,475,4.0,13,0
51908,519,0.0,94,0
51907,593,0.0,41,0
51906,678,0.0,92,0
51905,677,0.0,90,0
51904,529,0.0,51,0
51903,509,0.0,74,0
51902,556,0.0,83,0
51901,659,0.0,32,0
51900,612,0.0,40,0
51899,512,0.0,84,0
51898,520,0.0,60,0
51897,449,0.0,81,0
51896,597,0.0,78,0
51895,611,0.0,39,0
51894,676,0.0,59,0
51893,596,0.0,57,0
51892,592,0.0,55,0
51891,679,0.0,54,0
51890,518,1.5,21,0
51889,628,0.0,48,0
51888,675,0.0,46,0
51887,521,0.0,45,0
51886,656,0.0,43,0
51885,655,0.0,37,0
51884,674,0.0,35,0
52048,541,0.0,77,0
52047,805,0.0,90,0
52046,559,0.0,87,0
52045,513,0.0,81,0
52044,730,0.0,61,0
52043,702,0.0,59,0
52042,799,0.0,56,0
52041,613,0.0,53,0
52040,654,0.0,47,0
52039,653,0.0,41,0
52038,694,0.0,79,0
52037,693,0.0,27,0
52036,692,0.0,68,0
52035,691,0.0,66,0
52034,641,0.0,29,0
52033,690,0.0,94,0
52032,689,0.0,92,0
52031,688,0.0,89,0
52030,687,0.0,88,0
52029,581,0.0,30,0
52028,645,0.0,67,0
52027,686,0.0,84,0
52026,685,0.0,82,0
52025,684,0.0,73,0
52024,547,0.0,55,0
52023,683,0.0,52,0
52022,665,0.0,50,0
52021,682,0.0,45,0
52020,619,0.0,38,0
52019,647,0.0,65,0
52017,578,16.64,4,0
52016,681,0.0,74,0
52015,651,0.0,72,0
52014,456,0.0,70,0
52013,478,8.0,7,0
52012,663,0.0,25,0
52011,633,2.0,19,0
52010,626,4.0,12,0
52009,648,10.0,5,0
52008,680,0.0,33,0
52007,554,0.0,26,0
52006,632,0.0,64,0
52005,644,4.0,14,0
52004,429,2.0,18,0
52003,475,4.0,13,0
52002,519,0.0,95,0
52001,593,0.0,44,0
52000,678,0.0,93,0
51999,677,0.0,91,0
51998,529,0.0,54,0
51997,509,0.0,76,0
51996,556,0.0,85,0
51995,659,0.0,34,0
51994,612,0.0,43,0
51993,512,0.0,86,0
51992,520,0.0,63,0
51991,449,0.0,83,0
51990,597,0.0,80,0
51989,611,0.0,42,0
51988,676,0.0,62,0
51987,596,0.0,60,0
51986,592,0.0,58,0
51985,679,0.0,57,0
51984,518,1.5,22,0
51983,628,0.0,51,0
51982,675,0.0,49,0
51981,521,0.0,48,0
51980,656,0.0,46,0
51979,655,0.0,39,0
51977,555,0.0,36,0
51976,528,0.0,31,0
51975,615,0.0,28,0
51974,673,2.0,21,0
51973,526,1.5,23,0
51972,658,5.0,10,0
51971,525,6.0,9,0
51970,657,8.0,6,1
51969,496,0.0,75,0
51968,577,0.0,71,0
51967,627,0.0,32,0
51966,672,0.0,40,0
51965,671,0.0,69,0
51964,643,3.0,16,0
51963,670,4.14,11,0
51955,642,6.0,8,0
52145,638,0.0,68,0
52144,541,0.0,80,0
52143,805,0.0,92,0
52142,559,0.0,89,0
52141,513,0.0,83,0
52140,730,0.0,64,0
52139,702,0.0,62,0
52138,799,0.0,59,0
52137,613,0.0,56,0
52136,654,0.0,50,0
52135,653,0.0,44,0
52134,580,0.0,31,0
52133,694,0.0,81,0
52132,693,0.0,29,0
52131,692,0.0,72,0
52130,691,0.0,69,0
52129,641,0.0,32,0
52128,690,0.0,96,0
52127,689,0.0,94,0
52126,688,0.0,91,0
52125,687,0.0,90,0
52124,581,0.0,34,0
52123,645,0.0,70,0
52122,686,0.0,86,0
52121,685,0.0,84,0
52120,684,0.0,76,0
52119,547,0.0,58,0
52118,683,0.0,55,0
52117,665,0.0,53,0
52116,682,0.0,48,0
52115,619,0.0,41,0
52114,647,1.0,25,0
52113,650,0.0,71,0
52112,578,24.64,3,1
52111,681,0.0,77,0
52110,651,0.0,75,0
52109,456,0.0,74,0
52108,478,8.0,7,0
52107,663,0.0,27,0
52106,633,2.0,20,0
52105,626,4.0,14,0
52104,648,12.0,5,0
52103,680,0.0,37,0
52102,554,0.0,28,0
52101,632,0.0,67,0
52100,644,4.0,16,0
52099,429,2.0,19,0
52098,475,4.0,15,0
52097,519,0.0,97,0
52096,593,0.0,47,0
52095,678,0.0,95,0
52094,677,0.0,93,0
52093,529,0.0,57,0
52092,509,0.0,79,0
52091,556,0.0,87,0
52090,659,0.0,38,0
52089,612,0.0,46,0
52088,512,0.0,88,0
52087,520,0.0,66,0
52086,449,0.0,85,0
52085,597,0.0,82,0
52084,611,0.0,45,0
52083,676,0.0,65,0
52082,596,0.0,63,0
52081,592,0.0,61,0
52080,679,0.0,60,0
52079,518,1.5,23,0
52078,628,0.0,54,0
52077,675,0.0,52,0
52076,521,0.0,51,0
52074,655,0.0,42,0
52073,674,0.0,40,0
52072,555,0.0,39,0
52070,615,0.0,30,0
52069,673,2.0,22,0
52067,658,5.0,12,0
52066,525,6.0,10,0
52065,657,8.0,6,1
52064,496,0.0,78,0
52062,627,0.0,33,0
52060,671,0.0,73,0
52059,643,6.0,11,0
52058,670,4.14,13,0
52057,620,2.0,18,0
52056,640,0.0,36,0
52054,501,0.0,26,0
52052,427,17.0,4,0
52051,498,25.14,2,1
52050,642,6.0,8,0
44739,501,0.0,7,0
44738,698,0.0,17,0
44737,649,0.0,16,0
44736,496,0.0,15,0
44735,642,0.0,14,0
44734,697,0.0,13,0
44733,579,0.0,12,0
44732,626,0.0,11,0
44731,689,0.0,10,0
44730,696,0.0,9,0
44729,427,0.0,8,0
44728,554,0.0,6,0
44727,695,2.0,5,0
44726,578,3.0,4,0
44725,498,4.0,3,0
44724,633,6.0,2,0
44723,647,9.0,1,1
44793,797,0.0,46,0
44792,804,0.0,36,0
44791,630,0.0,33,0
44790,513,0.0,16,0
44789,501,0.0,17,0
44788,612,0.0,32,0
44787,512,0.0,45,0
44786,702,0.0,27,0
44785,655,0.0,54,0
44784,521,0.0,21,0
44783,520,0.0,22,0
44782,528,0.0,53,0
44781,593,0.0,52,0
44780,555,1.5,11,0
44779,518,2.0,7,0
44778,659,0.0,51,0
44777,559,0.0,50,0
44776,673,0.0,49,0
44775,628,0.0,48,0
44774,677,0.0,47,0
44773,613,0.0,44,0
44772,654,0.0,35,0
44771,449,0.0,34,0
44770,701,0.0,31,0
44769,525,0.0,30,0
44768,675,0.0,29,0
44767,700,0.0,28,0
44766,699,0.0,26,0
44765,653,0.0,25,0
44764,529,0.0,23,0
44763,679,0.0,20,0
44762,509,0.0,15,0
44761,556,0.0,14,0
44760,658,2.0,10,0
44759,615,1.5,12,0
44758,611,2.0,8,0
44757,656,6.0,3,0
44756,657,9.0,2,1
44755,698,0.0,43,0
44754,649,0.0,42,0
44753,496,0.0,41,0
44752,642,0.0,40,0
44751,697,0.0,39,0
44750,579,0.0,38,0
44749,626,0.0,37,0
44748,689,0.0,24,0
44747,696,0.0,19,0
44746,427,0.0,18,0
44745,554,0.0,13,0
44744,695,2.0,9,0
44743,578,3.0,6,0
44742,498,4.0,5,0
44741,633,6.0,4,0
44740,647,9.0,1,1
44857,797,0.0,55,0
44856,804,0.0,42,0
44855,630,0.0,39,0
44854,513,0.0,21,0
44853,651,0.0,56,0
44852,456,0.0,52,0
44851,663,0.0,51,0
44850,643,0.0,49,0
44849,660,0.0,46,0
44848,501,0.0,20,0
44847,664,0.0,45,0
44846,475,0.0,30,0
44845,581,0.0,24,0
44844,627,0.0,22,0
44843,640,2.0,11,0
44842,612,0.0,38,0
44841,512,0.0,54,0
44840,702,0.0,33,0
44839,655,0.0,64,0
44838,521,0.0,26,0
44837,520,0.0,27,0
44836,528,0.0,63,0
44835,593,0.0,62,0
44834,555,1.5,14,0
44833,518,2.0,9,0
44832,659,0.0,61,0
44831,559,0.0,60,0
44830,673,0.0,59,0
44829,628,0.0,58,0
44828,677,0.0,57,0
44827,613,0.0,53,0
44826,654,0.0,41,0
44825,449,0.0,40,0
44824,701,0.0,37,0
44823,525,0.0,36,0
44822,675,0.0,35,0
44821,700,0.0,34,0
44820,699,0.0,32,0
44819,653,0.0,31,0
44818,529,0.0,28,0
44817,679,0.0,25,0
44816,509,0.0,19,0
44815,556,0.0,18,0
44814,658,2.0,13,0
44813,615,1.5,15,0
44812,611,2.0,10,0
44811,656,6.0,5,0
44810,657,9.0,2,1
44809,698,0.0,50,0
44808,649,0.0,48,0
44807,496,0.0,47,0
44806,642,6.0,4,0
44805,697,2.0,8,0
44804,579,0.0,44,0
44803,626,0.0,43,0
44802,689,0.0,29,0
44801,696,0.0,23,0
44800,427,0.0,16,0
44799,554,0.0,17,0
44798,695,2.0,12,0
44797,578,6.0,7,0
44796,498,6.0,6,0
44795,633,7.0,3,0
44794,647,17.0,1,2
44927,797,0.0,61,0
44926,804,0.0,46,0
44925,630,0.0,43,0
44924,513,0.0,23,0
44923,703,0.0,63,0
44922,681,0.0,60,0
44921,429,0.0,36,0
44920,632,0.0,34,0
44919,693,0.0,32,0
44918,670,4.0,9,0
44917,651,0.0,51,0
44916,456,0.0,57,0
44915,663,0.0,56,0
44914,643,0.0,54,0
44913,660,0.0,50,0
44912,501,0.0,20,0
44911,664,0.0,49,0
44910,475,0.0,31,0
44909,581,0.0,24,0
44908,627,0.0,21,0
44907,640,5.0,8,0
44906,612,0.0,42,0
44905,512,0.0,59,0
44904,702,0.0,37,0
44903,655,0.0,70,0
44902,521,0.0,27,0
44901,520,0.0,28,0
44900,528,0.0,69,0
44899,593,0.0,68,0
44898,555,1.5,16,0
44897,518,2.0,11,0
44896,659,0.0,67,0
44895,559,0.0,66,0
44894,673,0.0,65,0
44893,628,0.0,64,0
44892,677,0.0,62,0
44891,613,0.0,58,0
44890,654,0.0,45,0
44889,449,0.0,44,0
44888,701,0.0,41,0
44887,525,0.0,40,0
44886,675,0.0,39,0
44885,700,0.0,38,0
44884,699,0.0,35,0
44883,653,0.0,33,0
44882,529,0.0,29,0
44881,679,0.0,26,0
44880,509,0.0,22,0
44879,556,0.0,19,0
44878,658,2.0,15,0
44877,615,1.5,17,0
44876,611,2.0,12,0
44875,656,6.0,6,0
44874,657,9.0,3,1
44873,698,0.0,55,0
44872,649,0.0,53,0
44871,496,0.0,52,0
44870,642,6.0,5,0
44869,697,2.0,10,0
44868,579,0.0,48,0
44867,626,0.0,47,0
44866,689,0.0,30,0
44865,696,0.0,25,0
44864,427,2.0,13,0
44863,554,0.0,18,0
44862,695,2.0,14,0
44861,578,6.0,7,0
44860,498,7.0,4,0
44859,633,13.0,2,0
44858,647,25.0,1,3
44998,625,0.0,64,0
44997,669,0.0,61,0
44996,589,0.0,45,0
44995,704,0.0,44,0
44994,619,0.0,36,0
44993,703,0.0,68,0
44992,681,0.0,65,0
44991,429,0.0,38,0
44990,632,0.0,35,0
44989,693,0.0,33,0
44988,670,4.0,10,0
44987,651,0.0,54,0
44986,456,0.0,60,0
44985,663,0.0,59,0
44984,643,0.0,56,0
44983,660,0.0,39,0
44982,501,0.0,21,0
44981,664,0.0,53,0
44980,475,0.0,28,0
44979,581,0.0,25,0
44978,627,0.0,22,0
44977,640,5.0,9,0
44976,612,0.0,47,0
44975,512,0.0,63,0
44974,702,0.0,40,0
44973,655,0.0,75,0
44972,521,0.0,29,0
44971,520,0.0,30,0
44970,528,0.0,74,0
44969,593,0.0,73,0
44968,555,1.5,17,0
44967,518,2.0,12,0
44966,659,0.0,72,0
44965,559,0.0,71,0
44964,673,0.0,70,0
44963,628,0.0,69,0
